ID,Kuh/Faerse,Gekalbt (ja/nein),Umstallzeit,Echte Geburtszeit,Geburtsverlauf,Event (ja/nein),Event Score,SonT,Eventzeit,SoffT,Moocall Score,Alarm (ja/nein),Alarmtyp (HA1/HA2),Alarmzeit,Zeit_bis_Umstallung,Sensorzeit,Studienzeit,Zeitintervall
9870,Kuh,ja,2017-10-21T21:30:00Z,2017-10-21T22:15:00Z,0,ja,1,2017-10-21T15:20:00Z,2017-10-21T21:30:00Z,,1,nein,,,99999,6.16666666666667,6.16666666666667,33333
9870,Kuh,ja,2017-10-21T21:30:00Z,2017-10-21T22:15:00Z,0,nein,,,,,,ja,HA1h,2017-10-21T19:31:00Z,1.98333333333333,,6.16666666666667,0
9870,Kuh,ja,2017-10-21T21:30:00Z,2017-10-21T22:15:00Z,0,nein,,,,,,ja,HA2h,2017-10-21T20:31:00Z,0.983333333333333,,6.16666666666667,0
1897,Kuh,ja,2017-10-17T22:30:00Z,2017-10-17T23:40:00Z,0,ja,3,2017-10-17T00:15:00Z,2017-10-17T12:09:00Z,,1,nein,,,99999,22.25,22.25,33333
1897,Kuh,ja,2017-10-17T22:30:00Z,2017-10-17T23:40:00Z,0,ja,1,2017-10-17T12:09:00Z,2017-10-17T22:30:00Z,2017-10-18T01:15:00Z,1,nein,,,99999,10.35,22.25,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-26T02:21:00Z,2017-10-26T03:12:00Z,,0,nein,,,99999,137.316666666667,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-29T15:34:00Z,2017-10-30T00:11:00Z,,0,nein,,,99999,52.1,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-30T01:15:00Z,2017-10-30T03:30:00Z,,0,nein,,,99999,42.4166666666667,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-30T04:12:00Z,2017-10-30T13:14:00Z,2017-10-30T13:18:00Z,1,nein,,,99999,39.4666666666667,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-30T15:13:00Z,2017-10-30T19:05:00Z,,0,nein,,,99999,28.45,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,2,2017-10-30T23:12:00Z,2017-10-31T11:09:00Z,2017-10-31T12:06:00Z,0,nein,,,99999,20.4666666666667,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,ja,1,2017-10-31T15:15:00Z,2017-10-31T19:40:00Z,,2,nein,,,99999,4.41666666666667,137.316666666667,33333
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-30T04:18:00Z,39.3666666666667,,137.316666666667,13
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-30T10:58:00Z,32.7,,137.316666666667,10
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-31T00:30:00Z,19.1666666666667,,137.316666666667,6
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-31T09:19:00Z,10.35,,137.316666666667,3
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-31T16:49:00Z,2.85,,137.316666666667,0
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA2h,2017-10-30T05:18:00Z,38.3666666666667,,137.316666666667,12
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA2h,2017-10-30T12:10:00Z,31.5,,137.316666666667,10
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA2h,2017-10-31T01:30:00Z,18.1666666666667,,137.316666666667,6
1168,Kuh,ja,2017-10-31T19:40:00Z,2017-11-01T01:40:00Z,1,nein,,,,,,ja,HA2h,2017-10-31T17:49:00Z,1.85,,137.316666666667,0
2545,Faerse,ja,2017-09-30T20:30:00Z,2017-09-30T23:15:00Z,1,ja,2,2017-09-29T16:10:00Z,2017-09-29T16:30:00Z,,,nein,,,99999,28.3333333333333,28.3333333333333,33333
2545,Faerse,ja,2017-09-30T20:30:00Z,2017-09-30T23:15:00Z,1,ja,2,2017-09-29T17:10:00Z,2017-09-30T09:00:00Z,,,nein,,,99999,27.3333333333333,28.3333333333333,33333
2545,Faerse,ja,2017-09-30T20:30:00Z,2017-09-30T23:15:00Z,1,ja,1,2017-09-30T09:40:00Z,2017-09-30T20:30:00Z,,,nein,,,99999,10.8333333333333,28.3333333333333,33333
2545,Faerse,ja,2017-09-30T20:30:00Z,2017-09-30T23:15:00Z,1,nein,,,,,,ja,HA1h,2017-09-30T20:01:00Z,0.483333333333333,,28.3333333333333,0
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,2,2017-10-25T02:22:00Z,2017-10-25T09:30:00Z,,0,nein,,,99999,185.133333333333,185.133333333333,33333
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,4,2017-10-25T23:15:00Z,2017-10-26T06:06:00Z,,2,nein,,,99999,164.25,185.133333333333,33333
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,2,2017-10-27T15:16:00Z,2017-10-27T16:21:00Z,,0,nein,,,99999,124.233333333333,185.133333333333,33333
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,2,2017-10-30T04:14:00Z,2017-10-31T00:15:00Z,,0,nein,,,99999,63.2666666666667,185.133333333333,33333
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,3,2017-10-31T04:12:00Z,2017-11-01T12:07:00Z,,0,nein,,,99999,39.3,185.133333333333,33333
1175,Kuh,ja,2017-11-01T19:30:00Z,2017-11-01T20:00:00Z,0,ja,1,2017-11-01T12:08:00Z,2017-11-01T19:30:00Z,,1,nein,,,99999,7.36666666666667,185.133333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,4,2017-12-15T13:55:00Z,2017-12-15T22:00:00Z,,2,nein,,,99999,33.5833333333333,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,4,2017-12-15T22:01:00Z,2017-12-16T07:03:00Z,,1,nein,,,99999,25.4833333333333,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,4,2017-12-16T07:04:00Z,2017-12-16T10:05:00Z,,1,nein,,,99999,16.4333333333333,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,4,2017-12-16T10:06:00Z,2017-12-16T17:03:00Z,,1,nein,,,99999,13.4,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,4,2017-12-16T17:04:00Z,2017-12-16T22:00:00Z,,1,nein,,,99999,6.43333333333333,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,ja,1,2017-12-16T22:01:00Z,2017-12-16T23:30:00Z,,1,nein,,,99999,1.48333333333333,33.5833333333333,33333
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,nein,,,,,,ja,HA1h,2017-12-16T10:05:00Z,13.4166666666667,,33.5833333333333,4
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,nein,,,,,,ja,HA1h,2017-12-16T21:31:00Z,1.98333333333333,,33.5833333333333,0
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,nein,,,,,,ja,HA2h,2017-12-16T11:05:00Z,12.4166666666667,,33.5833333333333,4
2712,Faerse,ja,2017-12-16T23:30:00Z,2017-12-17T01:50:00Z,3,nein,,,,,,ja,HA2h,2017-12-16T22:31:00Z,0.983333333333333,,33.5833333333333,0
668,Kuh,ja,2017-10-04T17:30:00Z,2017-10-04T18:20:00Z,1,ja,2,2017-09-29T16:25:00Z,2017-09-29T17:00:00Z,,,nein,,,99999,121.083333333333,121.083333333333,33333
668,Kuh,ja,2017-10-04T17:30:00Z,2017-10-04T18:20:00Z,1,ja,4,2017-09-29T18:26:00Z,2017-10-01T10:00:00Z,,,nein,,,99999,119.066666666667,121.083333333333,33333
668,Kuh,ja,2017-10-04T17:30:00Z,2017-10-04T18:20:00Z,1,ja,3,2017-10-03T13:55:00Z,2017-10-04T00:00:00Z,,3,nein,,,99999,27.5833333333333,121.083333333333,33333
668,Kuh,ja,2017-10-04T17:30:00Z,2017-10-04T18:20:00Z,1,ja,3,2017-10-04T00:01:00Z,2017-10-04T05:00:00Z,,,nein,,,99999,17.4833333333333,121.083333333333,33333
668,Kuh,ja,2017-10-04T17:30:00Z,2017-10-04T18:20:00Z,1,ja,1,2017-10-04T05:01:00Z,2017-10-04T17:30:00Z,,,nein,,,99999,12.4833333333333,121.083333333333,33333
1181,Kuh,ja,2017-10-23T18:00:00Z,2017-10-23T20:45:00Z,1,ja,4,2017-10-22T16:10:00Z,2017-10-22T23:20:00Z,,2,nein,,,99999,25.8333333333333,25.8333333333333,33333
1181,Kuh,ja,2017-10-23T18:00:00Z,2017-10-23T20:45:00Z,1,ja,1,2017-10-23T07:10:00Z,2017-10-23T18:00:00Z,2017-10-23T19:26:00Z,0,nein,,,99999,10.8333333333333,25.8333333333333,33333
1181,Kuh,ja,2017-10-23T18:00:00Z,2017-10-23T20:45:00Z,1,nein,,,,,,ja,HA1h,2017-10-23T17:01:00Z,0.983333333333333,,25.8333333333333,0
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,2,2017-10-01T01:20:00Z,2017-10-01T10:00:00Z,,,nein,,,99999,96.1666666666667,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,3,2017-10-02T01:00:00Z,2017-10-02T04:00:00Z,,,nein,,,99999,72.5,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,3,2017-10-02T04:01:00Z,2017-10-02T11:00:00Z,,,nein,,,99999,69.4833333333333,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,3,2017-10-02T11:01:00Z,2017-10-02T19:00:00Z,,2,nein,,,99999,62.4833333333333,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,2,2017-10-02T19:01:00Z,2017-10-03T11:17:00Z,2017-10-03T13:40:00Z,,nein,,,99999,54.4833333333333,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,3,2017-10-04T01:00:00Z,2017-10-04T03:00:00Z,,,nein,,,99999,24.5,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,4,2017-10-04T03:01:00Z,2017-10-04T06:00:00Z,,,nein,,,99999,22.4833333333333,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,ja,1,2017-10-04T06:01:00Z,2017-10-05T01:30:00Z,2017-10-05T02:14:00Z,0,nein,,,99999,19.4833333333333,96.1666666666667,33333
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA1h,2017-10-03T10:15:00Z,39.25,,96.1666666666667,13
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA1h,2017-10-03T12:48:00Z,36.7,,96.1666666666667,12
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA1h,2017-10-04T01:10:00Z,24.3333333333333,,96.1666666666667,8
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA1h,2017-10-04T04:47:00Z,20.7166666666667,,96.1666666666667,6
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA1h,2017-10-04T22:55:00Z,2.58333333333333,,96.1666666666667,0
1183,Kuh,ja,2017-10-05T01:30:00Z,2017-10-05T04:30:00Z,1,nein,,,,,,ja,HA2h,2017-10-04T23:55:00Z,1.58333333333333,,96.1666666666667,0
5794,Kuh,ja,2017-12-20T08:30:00Z,2017-12-20T13:55:00Z,3,ja,3,2017-12-16T13:23:00Z,2017-12-16T19:16:00Z,,1,nein,,,99999,91.1166666666667,91.1166666666667,33333
5794,Kuh,ja,2017-12-20T08:30:00Z,2017-12-20T13:55:00Z,3,ja,3,2017-12-16T19:17:00Z,2017-12-17T03:05:00Z,,1,nein,,,99999,85.2166666666667,91.1166666666667,33333
5794,Kuh,ja,2017-12-20T08:30:00Z,2017-12-20T13:55:00Z,3,ja,2,2017-12-17T03:06:00Z,2017-12-18T12:03:00Z,,1,nein,,,99999,77.4,91.1166666666667,33333
5794,Kuh,ja,2017-12-20T08:30:00Z,2017-12-20T13:55:00Z,3,ja,3,2017-12-18T12:04:00Z,2017-12-19T19:06:00Z,,1,nein,,,99999,44.4333333333333,91.1166666666667,33333
5794,Kuh,ja,2017-12-20T08:30:00Z,2017-12-20T13:55:00Z,3,ja,1,2017-12-19T19:07:00Z,2017-12-20T08:30:00Z,,0,nein,,,99999,13.3833333333333,91.1166666666667,33333
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,ja,2,2017-10-01T05:10:00Z,2017-10-01T08:10:00Z,,,nein,,,99999,55.3333333333333,55.3333333333333,33333
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,ja,2,2017-10-02T06:00:00Z,2017-10-02T14:20:00Z,,,nein,,,99999,30.5,55.3333333333333,33333
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,ja,2,2017-10-02T14:21:00Z,2017-10-02T15:20:00Z,2017-10-02T15:17:00Z,,nein,,,99999,22.15,55.3333333333333,33333
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,ja,1,2017-10-02T15:45:00Z,2017-10-03T12:30:00Z,,2,nein,,,99999,20.75,55.3333333333333,33333
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,nein,,,,,,ja,HA1h,2017-10-01T08:05:00Z,52.4166666666667,,55.3333333333333,17
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,nein,,,,,,ja,HA1h,2017-10-03T10:44:00Z,1.76666666666667,,55.3333333333333,0
1188,Kuh,ja,2017-10-03T12:30:00Z,2017-10-03T13:10:00Z,0,nein,,,,,,ja,HA2h,2017-10-03T11:31:00Z,0.983333333333333,,55.3333333333333,0
9381,Kuh,ja,2017-12-20T14:30:00Z,2017-12-20T18:10:00Z,2,ja,1,2017-12-20T09:24:00Z,2017-12-20T14:30:00Z,,0,nein,,,99999,5.1,5.1,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,ja,2,2017-10-07T18:29:00Z,2017-10-07T20:00:00Z,,0,nein,,,99999,53.0166666666667,53.0166666666667,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,ja,2,2017-10-08T03:00:00Z,2017-10-08T10:00:00Z,2017-10-08T11:26:00Z,0,nein,,,99999,44.5,53.0166666666667,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,ja,2,2017-10-08T15:13:00Z,2017-10-08T17:00:00Z,,1,nein,,,99999,32.2833333333333,53.0166666666667,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,ja,2,2017-10-09T07:44:00Z,2017-10-09T12:45:00Z,2017-10-09T14:04:00Z,0,nein,,,99999,15.7666666666667,53.0166666666667,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,ja,1,2017-10-09T13:12:00Z,2017-10-09T23:30:00Z,2017-10-10T01:42:00Z,2,nein,,,99999,10.3,53.0166666666667,33333
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-08T04:24:00Z,43.1,,53.0166666666667,14
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-08T09:42:00Z,37.8,,53.0166666666667,12
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-09T14:57:00Z,8.55,,53.0166666666667,2
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-09T20:40:00Z,2.83333333333333,,53.0166666666667,0
8872,Kuh,ja,2017-10-09T23:30:00Z,2017-10-10T00:40:00Z,1,nein,,,,,,ja,HA1h,2017-10-09T22:36:00Z,0.9,,53.0166666666667,0
1052,Kuh,ja,2017-10-04T09:30:00Z,2017-10-04T13:30:00Z,1,ja,2,2017-09-30T08:30:00Z,2017-10-01T18:00:00Z,,,nein,,,99999,97,97,33333
1052,Kuh,ja,2017-10-04T09:30:00Z,2017-10-04T13:30:00Z,1,ja,9,2017-10-01T18:30:00Z,2017-10-04T09:15:00Z,,0,nein,,,99999,63,97,33333
1052,Kuh,ja,2017-10-04T09:30:00Z,2017-10-04T13:30:00Z,1,ja,1,2017-10-04T09:16:00Z,2017-10-04T09:30:00Z,,2,nein,,,99999,0.233333333333333,97,33333
1195,Kuh,ja,2017-12-20T17:30:00Z,2017-12-20T20:10:00Z,1,ja,1,2017-12-20T16:13:00Z,2017-12-20T17:30:00Z,,0,nein,,,99999,1.28333333333333,1.28333333333333,33333
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,ja,4,2017-11-02T07:22:00Z,2017-11-03T11:16:00Z,,2,nein,,,99999,67.1333333333334,67.1333333333334,33333
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,ja,3,2017-11-03T15:09:00Z,2017-11-04T01:41:00Z,,1,nein,,,99999,35.35,67.1333333333334,33333
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,ja,1,2017-11-04T01:42:00Z,2017-11-05T02:30:00Z,,0,nein,,,99999,24.8,67.1333333333334,33333
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA1h,2017-11-03T08:18:00Z,42.2,,67.1333333333334,14
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA1h,2017-11-03T12:37:00Z,37.8833333333333,,67.1333333333334,12
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA1h,2017-11-04T01:01:00Z,25.4833333333333,,67.1333333333334,8
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA1h,2017-11-02T08:19:00Z,66.1833333333333,,67.1333333333334,22
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA2h,2017-11-03T09:17:00Z,41.2166666666667,,67.1333333333334,13
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA2h,2017-11-03T13:36:00Z,36.9,,67.1333333333334,12
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA2h,2017-11-04T02:00:00Z,24.5,,67.1333333333334,8
1196,Kuh,ja,2017-11-05T02:30:00Z,2017-11-05T04:00:00Z,0,nein,,,,,,ja,HA2h,2017-11-02T09:19:00Z,65.1833333333333,,67.1333333333334,21
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,2,2017-12-15T14:40:00Z,2017-12-15T16:17:00Z,2017-12-15T17:39:00Z,1,nein,,,99999,99.8333333333333,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,2,2017-12-15T16:18:00Z,2017-12-15T17:12:00Z,2017-12-16T00:03:00Z,1,nein,,,99999,98.2,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,3,2017-12-15T17:13:00Z,2017-12-15T23:07:00Z,,1,nein,,,99999,97.2833333333333,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,2,2017-12-16T02:09:00Z,2017-12-16T14:16:00Z,,0,nein,,,99999,88.35,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,3,2017-12-16T14:17:00Z,2017-12-16T17:12:00Z,,0,nein,,,99999,76.2166666666667,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,3,2017-12-16T17:13:00Z,2017-12-16T18:06:00Z,,0,nein,,,99999,73.2833333333333,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,4,2017-12-16T18:07:00Z,2017-12-17T00:08:00Z,,1,nein,,,99999,72.3833333333333,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,3,2017-12-17T00:09:00Z,2017-12-17T22:04:00Z,,1,nein,,,99999,66.35,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,3,2017-12-17T22:05:00Z,2017-12-19T00:05:00Z,,1,nein,,,99999,44.4166666666667,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,9,2017-12-19T00:06:00Z,2017-12-19T13:13:00Z,,0,nein,,,99999,18.4,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,ja,1,2017-12-19T13:14:00Z,2017-12-19T18:30:00Z,,1,nein,,,99999,5.26666666666667,99.8333333333333,33333
1366,Kuh,ja,2017-12-19T18:30:00Z,2017-12-19T22:25:00Z,3,nein,,,,,,ja,HA1h,2017-12-18T02:12:00Z,40.3,,99.8333333333333,13
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T01:05:00Z,2017-12-17T06:02:00Z,,1,nein,,,99999,107.55,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,3,2017-12-17T06:03:00Z,2017-12-17T09:03:00Z,,1,nein,,,99999,102.583333333333,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T09:04:00Z,2017-12-17T12:04:00Z,,2,nein,,,99999,99.5666666666667,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T12:05:00Z,2017-12-17T13:07:00Z,,2,nein,,,99999,96.55,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T13:08:00Z,2017-12-17T15:03:00Z,,2,nein,,,99999,95.5,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T15:04:00Z,2017-12-17T16:04:00Z,,2,nein,,,99999,93.5666666666667,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T16:05:00Z,2017-12-17T17:05:00Z,,2,nein,,,99999,92.55,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,4,2017-12-17T17:06:00Z,2017-12-17T18:01:00Z,2017-12-17T18:58:00Z,4,nein,,,99999,91.5333333333333,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,ja,1,2017-12-21T11:40:00Z,2017-12-21T12:38:00Z,2017-12-21T14:27:00Z,0,nein,,,99999,0.966666666666667,107.55,33333
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,nein,,,,,,ja,HA1h,2017-12-21T08:42:00Z,3.93333333333333,,107.55,1
2737,Faerse,ja,2017-12-21T12:38:00Z,2017-12-21T13:05:00Z,1,nein,,,,,,ja,HA2h,2017-12-21T09:42:00Z,2.93333333333333,,107.55,0
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,ja,4,2017-10-13T10:12:00Z,2017-10-13T21:12:00Z,2017-10-13T22:22:00Z,2,nein,,,99999,44.8,44.8,33333
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,ja,1,2017-10-14T11:10:00Z,2017-10-15T07:00:00Z,2017-10-15T14:00:00Z,2,nein,,,99999,19.8333333333333,44.8,33333
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,nein,,,,,,ja,HA1h,2017-10-13T19:26:00Z,35.5666666666667,,44.8,11
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,nein,,,,,,ja,HA1h,2017-10-14T18:52:00Z,12.1333333333333,,44.8,4
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,nein,,,,,,ja,HA1h,2017-10-15T04:25:00Z,2.58333333333333,,44.8,0
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,nein,,,,,,ja,HA2h,2017-10-13T20:25:00Z,34.5833333333333,,44.8,11
181,Kuh,ja,2017-10-15T07:00:00Z,2017-10-15T12:00:00Z,2,nein,,,,,,ja,HA2h,2017-10-15T05:24:00Z,1.6,,44.8,0
1796,Kuh,ja,2017-09-29T18:40:00Z,2017-09-29T20:15:00Z,1,ja,1,2017-09-29T16:26:00Z,2017-09-29T18:40:00Z,2017-09-29T19:56:00Z,,nein,,,99999,2.23333333333333,2.23333333333333,33333
1796,Kuh,ja,2017-09-29T18:40:00Z,2017-09-29T20:15:00Z,1,nein,,,,,,ja,HA1h,2017-09-29T17:36:00Z,1.06666666666667,,2.23333333333333,0
1796,Kuh,ja,2017-09-29T18:40:00Z,2017-09-29T20:15:00Z,1,nein,,,,,,ja,HA2h,2017-09-29T18:36:00Z,0.0666666666666667,,2.23333333333333,0
3768,Kuh,ja,2017-12-18T06:30:00Z,2017-12-18T08:05:00Z,1,ja,2,2017-12-17T20:15:00Z,2017-12-17T22:13:00Z,2017-12-17T22:59:00Z,0,nein,,,99999,10.25,10.25,33333
